0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
16.0,24.0,18.0,18.0,21.0,46.0,33.0,19.0,15.0,29.0,38.0,22.0,29.0,34.0,100.0,33.0,36.0,28.0,15.0,60.0,64.0,27.0,59.0,63.0,34.0,64.0,18.0,43.0,71.0,24.0,21.0,13.0,10.0,48.0,12.0,15.0,19.0,4.0,22.0,22.0,22.0,12.0,38.8,108.225,93.84,386.26,0.0,0.0,9.19484,3.02362,4.19456,3.87962,0.0,3.07687,1.56151,1.79144,2.52907,3.88443,3.51326,3.14753,2.97718,2.8528,2.7632,4.82549,4.31183,0.0,2.65378,2.51435,3.34264,1.56513,0.0,1.94736,0.0,2.96263,0.0,1.5642,2.60734,6.94531,7.31934,0.0,1
16.0,35.0,33.0,11.0,7.0,23.0,23.0,0.0,13.0,12.0,11.0,7.0,32.0,74.0,94.0,22.0,12.0,14.0,16.0,16.0,23.0,10.0,99.0,32.0,42.0,40.0,12.0,25.0,34.0,17.0,17.0,9.0,13.0,42.0,10.0,16.0,27.0,4.0,19.0,24.0,24.0,10.0,36.9,45.51,59.772,36.58,0.0,0.0,2.80988,2.26372,1.3685,1.41709,2.11488,2.18261,0.0,1.29373,1.41053,1.44306,0.0,0.0,0.0,1.75389,1.4142,2.85695,2.67933,0.0,1.46149,1.71602,1.89182,1.33795,0.0,1.95329,0.0,0.0,0.0,0.0,1.80053,1.36504,1.43121,0.0,0
17.0,21.0,25.0,19.0,14.0,22.0,26.0,29.0,29.0,23.0,31.0,29.0,60.0,68.0,111.0,4.0,17.0,41.0,21.0,23.0,18.0,8.0,37.0,31.0,14.0,60.0,19.0,28.0,71.0,15.0,16.0,9.0,11.0,56.0,8.0,18.0,26.0,4.0,29.0,24.0,22.0,10.0,42.2,63.714,83.64,39.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,19.0,20.0,16.0,12.0,12.0,34.0,7.0,13.0,20.0,25.0,14.0,25.0,56.0,170.0,37.0,10.0,90.0,22.0,17.0,27.0,8.0,49.0,52.0,65.0,76.0,7.0,24.0,47.0,13.0,15.0,15.0,12.0,46.0,12.0,14.0,21.0,3.0,17.0,18.0,23.0,12.0,44.15,71.706,70.38,101.68,0.0,0.0,1.72906,1.43715,0.0,1.15948,0.0,0.0,0.0,0.0,1.2822,1.55697,1.83533,1.92343,0.0,0.0,0.0,1.85517,1.57025,0.0,1.24518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24121,1.2996,1.32464,0.0,0
20.0,25.0,27.0,21.0,16.0,18.0,18.0,17.0,40.0,22.0,23.0,22.0,44.0,50.0,141.0,39.0,30.0,31.0,27.0,19.0,14.0,15.0,23.0,30.0,17.0,68.0,10.0,25.0,53.0,13.0,19.0,9.0,6.0,56.0,6.0,10.0,18.0,2.0,27.0,24.0,24.0,12.0,27.2,41.07,68.34,93.0,0.0,0.0,0.0,1.33423,1.34333,1.117,0.0,0.0,1.58339,1.29139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39808,1.23195,0.0,0.0,1.46613,0.0,0.0,0.0,1.84762,0.0,0.0,0.0,1.15587,0.0,0.0,0
18.0,15.0,24.0,21.0,14.0,21.0,20.0,24.0,25.0,20.0,22.0,29.0,16.0,100.0,251.0,25.0,12.0,33.0,11.0,63.0,135.0,15.0,35.0,82.0,44.0,60.0,11.0,20.0,54.0,7.0,15.0,9.0,10.0,40.0,12.0,17.0,19.0,9.0,26.0,23.0,27.0,18.0,40.2,54.39,69.054,212.908,0.0,1.40526,3.0296,3.04654,2.25122,3.75343,1.60214,2.00199,1.97976,1.95488,1.53734,1.57097,1.56612,0.0,0.0,0.0,1.416,2.04412,2.09892,1.29501,3.8005,1.44814,1.77481,1.52611,0.0,0.0,0.0,1.57461,0.0,0.0,5.10903,2.42539,2.52794,0.0,0
12.0,21.0,21.0,13.0,31.0,21.0,26.0,0.0,21.0,20.0,38.0,22.0,23.0,96.0,346.0,24.0,38.0,38.0,18.0,18.0,24.0,11.0,37.0,32.0,50.0,84.0,10.0,36.0,74.0,15.0,18.0,8.0,8.0,37.0,7.0,16.0,25.0,4.0,25.0,25.0,19.0,11.0,36.85,45.51,76.5,58.28,0.0,0.0,1.84303,1.33822,1.15352,1.3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69375,1.51536,0.0,1.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38228,1.04778,1.18961,0.0,0
11.0,18.0,27.0,17.0,21.0,13.0,18.0,20.0,14.0,15.0,16.0,36.0,62.0,78.0,245.0,40.0,22.0,12.0,27.0,21.0,45.0,22.0,44.0,72.0,42.0,52.0,14.0,19.0,53.0,21.0,22.0,10.0,9.0,51.0,9.0,10.0,20.0,5.0,17.0,24.0,24.0,13.0,35.2,44.4,73.44,298.22,0.0,0.0,5.18268,2.9997,1.91798,1.8331,0.0,2.51635,1.45196,1.53047,1.38736,1.48063,2.33393,1.75645,1.92375,0.0,1.5419,2.49963,2.485,0.0,1.82574,1.73273,2.00056,0.0,0.0,0.0,0.0,1.72893,0.0,0.0,3.76115,2.15989,2.15617,0.0,1
18.0,23.0,25.0,15.0,16.0,14.0,18.0,5.0,18.0,29.0,11.0,14.0,27.0,89.0,438.0,38.0,10.0,25.0,13.0,35.0,173.0,14.0,52.0,17.0,40.0,44.0,10.0,23.0,70.0,11.0,17.0,7.0,5.0,44.0,7.0,9.0,14.0,3.0,17.0,25.0,19.0,12.0,35.0,56.61,134.64,57.04,0.0,0.0,2.27863,1.66419,1.52479,2.60216,0.0,0.0,1.5141,1.53162,1.23101,0.0,0.0,0.0,0.0,0.0,0.0,1.28081,1.65384,0.0,1.58769,1.25345,1.25287,1.41886,0.0,0.0,0.0,1.423,0.0,0.0,0.0,1.97005,1.89651,0.0,1
17.0,19.0,19.0,15.0,23.0,26.0,21.0,1.0,31.0,110.0,199.0,22.0,21.0,24.0,34.0,7.0,38.0,42.0,12.0,97.0,179.0,18.0,16.0,250.0,949.0,48.0,12.0,205.0,874.0,13.0,15.0,22.0,19.0,45.0,11.0,24.0,32.0,4.0,17.0,27.0,23.0,10.0,23.05,57.72,60.18,29.76,1.37048,1.37504,1.94898,1.54885,1.24298,1.6878,0.0,0.0,0.0,0.0,1.43132,1.62944,0.0,0.0,0.0,0.0,0.0,1.50074,1.25295,0.0,1.44206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36243,0.0,1.17381,1.14595,0.0,0
11.0,11.0,15.0,13.0,20.0,13.0,33.0,17.0,24.0,15.0,30.0,0.0,31.0,13.0,56.0,12.0,8.0,11.0,29.0,25.0,37.0,11.0,21.0,28.0,40.0,44.0,11.0,18.0,34.0,13.0,21.0,9.0,6.0,45.0,4.0,12.0,11.0,4.0,17.0,30.0,25.0,11.0,33.5,58.83,33.66,73.16,1.15496,0.0,2.34119,2.00835,0.0,1.19984,0.0,0.0,0.0,0.0,0.0,0.0,2.71077,2.41918,2.58333,0.0,0.0,1.36396,1.41952,0.0,1.21773,1.33984,1.58225,0.0,0.0,0.0,0.0,0.0,0.0,1.27719,0.0,1.21247,1.11254,1.25504,0
15.0,14.0,26.0,18.0,17.0,17.0,21.0,15.0,18.0,20.0,13.0,7.0,45.0,52.0,15.0,22.0,20.0,24.0,14.0,10.0,18.0,15.0,44.0,58.0,27.0,28.0,13.0,25.0,23.0,17.0,16.0,12.0,5.0,40.0,6.0,9.0,16.0,4.0,26.0,22.0,25.0,13.0,28.95,19.98,42.228,42.78,0.0,0.0,0.0,0.0,1.27618,1.66363,0.0,0.0,0.0,0.0,0.0,0.0,1.85867,1.74183,0.0,0.0,0.0,1.25436,1.29946,0.0,1.28131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23196,0.0,0.0,0.0,0.0,0
10.0,13.0,22.0,13.0,22.0,16.0,11.0,13.0,15.0,15.0,17.0,22.0,22.0,27.0,27.0,12.0,16.0,27.0,15.0,7.0,12.0,5.0,26.0,48.0,47.0,12.0,9.0,11.0,17.0,11.0,11.0,4.0,5.0,44.0,3.0,8.0,10.0,2.0,15.0,19.0,19.0,9.0,15.35,31.302,60.18,46.5,0.0,0.0,0.0,1.22841,1.31926,1.04815,0.0,0.0,0.0,0.0,0.0,1.38733,1.43846,0.0,1.59476,0.0,0.0,0.0,0.0,1.2357,1.23724,0.0,0.0,1.45282,0.0,0.0,0.0,0.0,1.36879,1.21356,0.0,1.14644,1.0873,0.0,0
12.0,10.0,19.0,16.0,16.0,9.0,13.0,15.0,30.0,10.0,15.0,7.0,29.0,42.0,36.0,46.0,21.0,32.0,11.0,9.0,11.0,15.0,40.0,26.0,23.0,89.0,8.0,17.0,27.0,23.0,13.0,4.0,4.0,40.0,4.0,3.0,6.0,4.0,21.0,12.0,20.0,12.0,34.3,71.04,30.6,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36449,0.0,0.0,0.0,0.0,0.0,1.38935,1.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,8.0,22.0,14.0,14.0,13.0,14.0,22.0,19.0,17.0,10.0,7.0,35.0,36.0,25.0,12.0,45.0,24.0,12.0,5.0,13.0,7.0,26.0,26.0,42.0,97.0,15.0,17.0,18.0,25.0,16.0,6.0,8.0,33.0,4.0,3.0,5.0,4.0,13.0,13.0,19.0,10.0,20.1,42.18,69.36,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,23.0,18.0,15.0,20.0,20.0,20.0,4.0,25.0,20.0,21.0,14.0,25.0,32.0,32.0,8.0,12.0,29.0,15.0,11.0,21.0,20.0,54.0,32.0,53.0,89.0,11.0,15.0,30.0,9.0,14.0,11.0,9.0,45.0,5.0,9.0,17.0,6.0,27.0,21.0,21.0,10.0,35.85,39.96,49.98,65.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26948,0.0,1.24235,1.19655,0.0,0
17.0,14.0,21.0,14.0,9.0,8.0,13.0,13.0,10.0,12.0,16.0,29.0,41.0,28.0,38.0,21.0,9.0,16.0,23.0,8.0,14.0,11.0,26.0,43.0,27.0,72.0,11.0,12.0,24.0,39.0,11.0,5.0,9.0,40.0,4.0,5.0,9.0,4.0,19.0,18.0,22.0,12.0,30.75,57.72,77.52,70.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3662,1.3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,14.0,17.0,15.0,30.0,13.0,15.0,36.0,35.0,26.0,20.0,22.0,26.0,17.0,38.0,48.0,14.0,11.0,16.0,9.0,17.0,10.0,68.0,43.0,93.0,68.0,12.0,18.0,32.0,21.0,21.0,6.0,7.0,42.0,7.0,5.0,9.0,3.0,19.0,16.0,18.0,11.0,25.5,47.619,26.316,31.62,0.0,0.0,0.0,0.0,1.23613,0.0,0.0,0.0,0.0,0.0,0.0,1.46077,0.0,0.0,0.0,0.0,0.0,1.28516,0.0,0.0,1.21586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22765,0.0,1.14883,1.18633,0.0,0
13.0,17.0,29.0,19.0,14.0,16.0,22.0,8.0,17.0,11.0,36.0,29.0,34.0,16.0,37.0,29.0,29.0,22.0,17.0,7.0,16.0,12.0,57.0,54.0,49.0,0.0,15.0,13.0,18.0,9.0,20.0,9.0,8.0,45.0,7.0,7.0,8.0,4.0,24.0,11.0,16.0,10.0,29.5,54.39,37.74,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35921,0.0,1.2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,21.0,22.0,19.0,38.0,11.0,13.0,11.0,35.0,21.0,25.0,14.0,37.0,28.0,56.0,8.0,13.0,24.0,16.0,12.0,16.0,14.0,82.0,39.0,58.0,76.0,12.0,17.0,28.0,25.0,20.0,7.0,7.0,62.0,7.0,6.0,7.0,4.0,22.0,13.0,32.0,13.0,38.3,45.51,46.92,66.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,17.0,28.0,17.0,12.0,17.0,20.0,9.0,18.0,10.0,25.0,22.0,27.0,25.0,64.0,31.0,29.0,51.0,25.0,11.0,11.0,1.0,96.0,50.0,49.0,121.0,12.0,13.0,30.0,11.0,23.0,9.0,7.0,52.0,6.0,5.0,11.0,3.0,26.0,21.0,23.0,13.0,33.7,26.64,36.72,46.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22195,0.0,0.0,0.0,0.0,0.0,0.0,1.28616,0.0,0.0,0.0,0.0,0
14.0,23.0,24.0,23.0,31.0,11.0,13.0,19.0,17.0,21.0,43.0,14.0,41.0,28.0,40.0,20.0,13.0,32.0,19.0,23.0,20.0,12.0,49.0,43.0,97.0,84.0,16.0,18.0,35.0,5.0,18.0,8.0,7.0,49.0,9.0,5.0,10.0,4.0,19.0,19.0,23.0,13.0,30.4,41.07,80.58,116.002,0.0,0.0,0.0,1.30679,0.0,1.14586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22398,1.32267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39985,0.0,1.30654,1.33303,0.0,0
13.0,23.0,23.0,14.0,8.0,6.0,12.0,19.0,26.0,20.0,43.0,14.0,34.0,17.0,25.0,16.0,14.0,13.0,6.0,15.0,22.0,14.0,33.0,40.0,30.0,44.0,16.0,14.0,16.0,5.0,16.0,6.0,6.0,49.0,8.0,4.0,10.0,3.0,32.0,17.0,18.0,10.0,27.7,43.29,88.944,116.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44858,0.0,0.0,0.0,0.0,1
13.0,12.0,25.0,16.0,23.0,16.0,13.0,23.0,9.0,25.0,16.0,44.0,21.0,28.0,26.0,23.0,1.0,32.0,12.0,12.0,11.0,7.0,40.0,30.0,46.0,40.0,9.0,23.0,32.0,19.0,17.0,6.0,11.0,42.0,7.0,9.0,9.0,2.0,24.0,16.0,24.0,13.0,23.4,37.296,57.12,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,22.0,23.0,18.0,30.0,16.0,21.0,30.0,19.0,23.0,33.0,29.0,34.0,28.0,48.0,33.0,27.0,49.0,20.0,10.0,24.0,12.0,66.0,58.0,91.0,101.0,15.0,15.0,31.0,18.0,15.0,8.0,8.0,47.0,7.0,7.0,21.0,4.0,18.0,16.0,26.0,14.0,30.15,78.81,51.0,56.42,0.0,0.0,0.0,1.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11867,0.0,1
17.0,18.0,24.0,15.0,24.0,14.0,8.0,16.0,20.0,12.0,13.0,29.0,29.0,18.0,34.0,18.0,21.0,34.0,14.0,8.0,21.0,15.0,33.0,50.0,63.0,0.0,10.0,11.0,19.0,7.0,20.0,7.0,5.0,45.0,6.0,5.0,9.0,4.0,24.0,13.0,24.0,11.0,29.6,56.61,45.39,56.42,0.0,0.0,0.0,0.0,0.0,1.08706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20198,0.0,0
13.0,19.0,23.0,14.0,17.0,4.0,8.0,4.0,15.0,20.0,16.0,14.0,45.0,14.0,34.0,31.0,23.0,47.0,19.0,10.0,19.0,12.0,56.0,34.0,24.0,28.0,10.0,13.0,16.0,15.0,19.0,8.0,7.0,36.0,5.0,4.0,8.0,3.0,18.0,17.0,24.0,18.0,25.8,54.39,44.676,81.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,16.0,19.0,14.0,11.0,2.0,16.0,10.0,15.0,15.0,23.0,14.0,18.0,18.0,40.0,13.0,10.0,26.0,16.0,10.0,12.0,12.0,42.0,34.0,45.0,161.0,11.0,15.0,21.0,7.0,17.0,6.0,5.0,42.0,5.0,4.0,7.0,5.0,17.0,17.0,20.0,14.0,35.25,36.63,34.68,61.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37026,0.0,0.0,1.53059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,12.0,17.0,15.0,10.0,11.0,10.0,18.0,15.0,11.0,20.0,44.0,44.0,18.0,19.0,34.0,46.0,41.0,15.0,11.0,14.0,15.0,56.0,41.0,66.0,101.0,12.0,9.0,21.0,21.0,20.0,6.0,7.0,37.0,6.0,4.0,6.0,4.0,24.0,16.0,21.0,9.0,34.4,56.61,53.448,117.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25572,0.0,0.0,0.0,1.2431,0
12.0,16.0,20.0,14.0,17.0,6.0,8.0,30.0,10.0,10.0,25.0,7.0,3.0,26.0,23.0,18.0,9.0,28.0,15.0,12.0,17.0,17.0,26.0,34.0,47.0,20.0,10.0,21.0,22.0,21.0,19.0,6.0,6.0,47.0,5.0,4.0,5.0,3.0,21.0,19.0,26.0,9.0,32.2,45.288,21.42,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2413,0.0,0.0,0.0,0.0,0
14.0,23.0,26.0,22.0,8.0,16.0,21.0,25.0,20.0,23.0,23.0,29.0,26.0,21.0,48.0,37.0,19.0,49.0,16.0,7.0,24.0,12.0,16.0,30.0,40.0,28.0,10.0,14.0,29.0,18.0,15.0,9.0,8.0,47.0,7.0,5.0,13.0,4.0,18.0,16.0,26.0,14.0,30.75,78.81,51.0,34.1,0.0,0.0,0.0,0.0,0.0,1.07285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21168,1.33762,0.0,0
20.0,19.0,31.0,13.0,14.0,3.0,19.0,10.0,17.0,23.0,23.0,22.0,41.0,27.0,52.0,22.0,24.0,9.0,20.0,18.0,22.0,12.0,87.0,21.0,36.0,24.0,13.0,17.0,16.0,7.0,17.0,5.0,7.0,54.0,7.0,3.0,6.0,3.0,22.0,16.0,24.0,12.0,27.8,37.74,52.02,128.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51094,1.30157,0.0,1.49418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33721,1.29876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19084,0.0,0
13.0,16.0,18.0,15.0,22.0,6.0,23.0,24.0,20.0,18.0,22.0,8.0,18.0,32.0,46.0,8.0,21.0,42.0,20.0,14.0,12.0,15.0,66.0,54.0,95.0,84.0,11.0,19.0,39.0,11.0,18.0,10.0,8.0,43.0,5.0,8.0,12.0,3.0,20.0,22.0,23.0,10.0,42.65,45.51,87.72,89.9,0.0,0.0,0.0,0.0,0.0,1.10326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,10.0,17.0,22.0,31.0,26.0,16.0,6.0,35.0,31.0,15.0,22.0,34.0,23.0,58.0,25.0,21.0,44.0,17.0,11.0,11.0,18.0,44.0,34.0,63.0,113.0,10.0,12.0,36.0,21.0,15.0,7.0,7.0,50.0,5.0,5.0,7.0,3.0,29.0,18.0,23.0,9.0,23.65,32.19,40.8,34.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,13.0,19.0,11.0,13.0,3.0,18.0,5.0,18.0,8.0,16.0,14.0,39.0,22.0,30.0,8.0,9.0,29.0,10.0,11.0,21.0,11.0,16.0,39.0,61.0,20.0,7.0,25.0,32.0,20.0,14.0,7.0,7.0,40.0,4.0,6.0,14.0,3.0,13.0,16.0,20.0,18.0,23.45,69.93,43.86,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12258,0.0,0
17.0,14.0,22.0,17.0,13.0,12.0,18.0,15.0,48.0,16.0,16.0,14.0,31.0,59.0,49.0,16.0,18.0,43.0,18.0,7.0,22.0,11.0,39.0,26.0,45.0,165.0,10.0,18.0,27.0,13.0,13.0,9.0,8.0,53.0,5.0,6.0,10.0,3.0,26.0,18.0,18.0,18.0,22.55,64.38,25.5,66.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,15.0,24.0,13.0,16.0,6.0,9.0,20.0,48.0,17.0,17.0,7.0,13.0,19.0,32.0,16.0,25.0,60.0,16.0,9.0,17.0,8.0,80.0,32.0,46.0,28.0,15.0,17.0,30.0,15.0,17.0,9.0,9.0,50.0,5.0,5.0,11.0,3.0,18.0,18.0,18.0,11.0,27.7,33.3,57.12,164.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,14.0,19.0,19.0,14.0,22.0,14.0,14.0,18.0,20.0,28.0,14.0,29.0,14.0,40.0,33.0,25.0,7.0,22.0,15.0,15.0,4.0,70.0,30.0,53.0,0.0,12.0,28.0,29.0,11.0,17.0,11.0,8.0,60.0,5.0,9.0,13.0,5.0,21.0,21.0,23.0,9.0,41.2,67.488,44.268,110.36,0.0,0.0,0.0,0.0,0.0,1.46038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,17.0,25.0,19.0,26.0,8.0,23.0,12.0,10.0,11.0,6.0,14.0,8.0,29.0,17.0,39.0,22.0,20.0,18.0,4.0,16.0,4.0,23.0,34.0,30.0,0.0,8.0,8.0,17.0,9.0,11.0,5.0,8.0,42.0,5.0,7.0,7.0,2.0,22.0,15.0,23.0,11.0,29.1,29.97,30.396,36.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10059,0.0,0.0,0.0,1.14935,0.0,0.0,0.0,0.0,0.0,0.0,1.18175,0.0,1.24945,1.19669,0.0,0
15.0,20.0,24.0,25.0,9.0,9.0,9.0,0.0,27.0,10.0,20.0,7.0,26.0,34.0,35.0,25.0,9.0,45.0,21.0,12.0,11.0,10.0,7.0,17.0,21.0,80.0,10.0,13.0,18.0,13.0,13.0,5.0,9.0,37.0,7.0,5.0,9.0,2.0,23.0,16.0,21.0,11.0,24.7,24.42,9.18,20.46,0.0,0.0,1.69998,1.28749,0.0,0.0,1.62159,1.99839,1.54521,1.27391,0.0,0.0,0.0,0.0,0.0,0.0,1.4618,0.0,0.0,0.0,1.19298,1.29313,0.0,0.0,0.0,0.0,0.0,1.74107,1.33955,1.23463,0.0,0.0,1.1963,0.0,0
18.0,14.0,28.0,17.0,14.0,13.0,17.0,14.0,10.0,25.0,15.0,14.0,21.0,14.0,42.0,42.0,5.0,11.0,16.0,13.0,16.0,14.0,78.0,102.0,120.0,48.0,18.0,15.0,15.0,11.0,16.0,6.0,6.0,40.0,6.0,8.0,7.0,7.0,26.0,16.0,20.0,13.0,27.6,26.64,53.04,94.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18357,1.47967,0.0,0.0,0.0,0.0,0.0,1.26829,1.25705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24801,0.0,0.0,0.0,0.0,0
17.0,14.0,22.0,23.0,16.0,4.0,17.0,30.0,9.0,25.0,26.0,14.0,21.0,19.0,42.0,31.0,25.0,17.0,15.0,13.0,12.0,5.0,78.0,74.0,47.0,40.0,12.0,11.0,17.0,11.0,14.0,6.0,8.0,42.0,6.0,4.0,10.0,7.0,18.0,12.0,17.0,11.0,30.6,39.405,29.58,94.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47967,0.0,0.0,0.0,0.0,0.0,1.29882,1.29312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24801,0.0,0.0,1.17358,0.0,0
